ID_N;VERSION;SECTOR;TEXTO;MARCA;CANAL;AWARENESS;EVALUATION;PURCHASE;POSTPURCHASE;AMBIGUO;NC2;PRODUCT;PRICE;PROMOTION;PLACE;NC2;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR;ODIO;TRISTEZA;TEMOR;INSATISFACCION;NC2;SATISFACCION;CONFIANZA;FELICIDAD;AMOR
827154036881231874;1;DEPORTES;@Anahitejeda De que marca? Adidas?;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827151510492557313;1;DEPORTES;@aNdzxw @adidas que rosca;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827151510492557313;1;DEPORTES;@anto_maluff @NittoCCP1912 @adidasPyOficial no es como la Nike que podes comprar de Bonanza comercial;NIKE;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156981777588224;1;DEPORTES;"@arenb72 @mhellopez19  @boojieflkrsn @asn585 @GraceKelly2 @mielaldublover @nadresmarichu @wieanciano73 
#ALDUB81stWeeksary
Adidas";ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156981777588224;1;DEPORTES;"@arenb72 @mhellopez19 @zenkmm @fleurs7754 @aizzgiant @grabesila @vhielez4 @_x_kaleidoscope @ImAlmostLiann 
ADIDAS  
#ALDUB81stWeeksary";ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156672594509826;1;DEPORTES;"@arenb72 @mhellopez19 @zenkmm @fleurs7754 @aizzgiant @xinempl @emzsmf @graze28 @raysguarin @1Hiatus_17 
Adidas
#ALDUB81stWeeksary";ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156672594509826;1;DEPORTES;@arenb72 Adidas #ALDUB81stWeeksary;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827112993854984192;1;DEPORTES;@arielsanchezdj Adidas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827112871117148161;1;DEPORTES;@auronplay @Bolsii auronplay eras de Nike las tuvieras tú solo ?? eres un tío genial ,te queremos tío??????;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827143333193588737;1;DEPORTES;"@BasketDVines @elopaco77 @bballvines lo llama NIKE ""AIR"" en 3,2,1 ya";NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827143333193588737;1;DEPORTES;@BeastMode_W @9Uzal si no fuera por Nike no tendria ni pan pa comer jajajaj va hombre no me jodas;NIKE;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827186566669885440;1;DEPORTES;@BeastMode_W @9Uzal y el sponsor de nike le duro super poco, te vuelvo q decir que le cancelaron contrato pronto por problemas;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827191511293034496;1;DEPORTES;@BeastMode_W @9Uzal y ha ganado muchisimo dinero sin nike, estaria en lo mismo;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827107346946080768;1;DEPORTES;@BQ_9 adidas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827137215729786881;1;DEPORTES;@BrendaCenturion @NikeArgentina La tela es otra cosa ya, se asemeja al Nike Internacional. Modelo parecido, azul y amarillo va a ser siempre;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827109110063591424;1;DEPORTES;@BrunoPont @yenimelgarejo este dieño le hace 6 a 0 a @Nike y @adidasPyOficial .... https://t.co/gitANR0BoK;ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827104876173856768;1;DEPORTES;@BrunoPont @yenimelgarejo este dieño le hace 6 a 0 a @Nike y @adidasPyOficial .... https://t.co/gitANR0BoK;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827127424907411457;1;DEPORTES;@BrunoPont cambiame la foto bruno que usamos adidas ahora;ADIDAS;Microblog;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827180553275207680;1;DEPORTES;@camila_loto usar capri nike, ojota y remera de independiente jajaja;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827157333130244097;1;DEPORTES;@CarelysEliza full adidas desde siempre ??;ADIDAS;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827103228915507202;1;DEPORTES;@cauciello mira la imaginación de Nike para hacer los diseños de las camisetas... https://t.co/Td8wZwqNY0;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827135023430107138;1;DEPORTES;@cavnob @LaCasacaBlog @PaladarNegroWeb de cerca se ve bien pero en campo parece el nike fc https://t.co/UPl1o1AwIi;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827121012282183681;1;DEPORTES;@cescorrego16 @Wilson11G che en serio, el diseñador de @Nike esta de valde.;NIKE;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827105451363938304;1;DEPORTES;@CinthiaZambran0 adidas, Nike es ordinario ????;NIKE;Microblog;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827125111429881862;1;DEPORTES;@CinthiaZambran0 adidas, Nike es ordinario ????;ADIDAS;Microblog;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827147055965560832;1;DEPORTES;@cuquiferia La mejor de las Nike hasta el momento.;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827140373415862272;1;DEPORTES;@DaHorseOne oh la de esos son Rebook o son Nike;REEBOK;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827140373415862272;1;DEPORTES;@DaHorseOne oh la de esos son Rebook o son Nike;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827122825353953280;1;DEPORTES;@DanaTrubian na me refiero a q quieren copiar a Nike ahora. Pero si Adidas SIEMPRE;ADIDAS;Microblog;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827153631216549889;1;DEPORTES;@DanaTrubian na me refiero a q quieren copiar a Nike ahora. Pero si Adidas SIEMPRE;NIKE;Microblog;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827165448949096449;1;DEPORTES;@DanaTrubian Nike les pasó;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827167234392997888;1;DEPORTES;@Danymacica más bola que los que de adidas diciendo que sus modelos de camisetas son únicos en los clubes ??????;ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827188942344630272;1;DEPORTES;@decabeza2s @QuemeroDeSC justo ayer arreglamos con otro quemero y 2 cuervos un desafío al tenis. Yo voy con el conjunto Adidas que tengo;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827162915484602368;1;DEPORTES;@deivi_josue Adidas Boli la onda;ADIDAS;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827169338713133056;1;DEPORTES;@diario24horas se den la paz @Nike @nikegolf as https://t.co/fky3IUwwSc;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827169338713133056;1;DEPORTES;"@dzmiriouzz a Nike ta revoltada por teres usado aquela camisola da Adidas
#traidor";ADIDAS;Microblog;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827181810828378112;1;DEPORTES;"@dzmiriouzz a Nike ta revoltada por teres usado aquela camisola da Adidas
#traidor";NIKE;Microblog;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156454658469888;1;DEPORTES;@elClubOlimpia @OlimpiaMedia @OLIMPIA_MIPIEL @MarcoTrovatoV donde se puede ver para adquirir la camiseta alternativa adidas?;ADIDAS;Microblog;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827156454658469888;1;DEPORTES;@ELJEFEGUMARELO es el anhelo de todos. Creo que se están haciendo las gestiones con el representante de las tiendas Nike para tener en breve;NIKE;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827131642829500416;1;DEPORTES;@elkaiser63 en Usa me compré 3 pares New balance, DC y Nike por 3 Lucas, aca es un robo!;NIKE;Microblog;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827131642829500416;1;DEPORTES;@Elpagy fue de Ayer.... Adidas presento la nueva camiseta de Olimpia;ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827129706898141184;1;DEPORTES;@Eluiisss escuchame una cosa, espero que tengas el proyecto guardado porque en cuanto pueda te paso una foto full nike, como tiene que ser;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827128662268973056;1;DEPORTES;@EmiBrusa @mundotalleres Por lo que tengo entendido, el contrato con Penalty termina en julio y Fassi busca contrato con Adidas o Nike;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827154145459200002;1;DEPORTES;@EmiBrusa @mundotalleres Por lo que tengo entendido, el contrato con Penalty termina en julio y Fassi busca contrato con Adidas o Nike;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827118581708124160;1;DEPORTES;@EneEneMN eso es verdad, muy cara... Pero Adidas tb usa los lanzas... Mientras a ti te guste todo bien!!;ADIDAS;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827188370954555394;1;DEPORTES;@Erlantz_CHesT colega, ¿has visto estos botines? , Nike me los regala;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827127987392937986;1;DEPORTES;@fernandodavilac @PioDavila como siempre la #Nike hace mejor camiseta;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827127987392937986;1;DEPORTES;@FlorenciaLauty aceptalo Flor, ayer me tiraste con una ojota Adidas que usas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827132370063093761;1;DEPORTES;@franjeado desde hoy OLIMPIA ya debuta con las nuevas camisetas de ADIDAS? o usara aun las indumentarias de PUMA.;ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827160443722616832;1;DEPORTES;@ganasdemorirme estas si que son nike https://t.co/OjmGWpnaeI;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827182677363216384;1;DEPORTES;@GENESISNATALlA Nike prestos;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827166027654033409;1;DEPORTES;@giumateos @Nike jajajajajajaja que linda imagen;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827161181035098112;1;DEPORTES;@gjimenezramos este año haréis la promoción de la inscripción  con Adidas?;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827192785673523200;1;DEPORTES;@GorkaWanda @eduthedeal ufff me pillan demasiado modernas para mi??????,soy más de Reebok classic??????;REEBOK;Microblog;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827192785673523200;1;DEPORTES;@GorkaWanda addioos! Jajaj son las fury esas no? Parecen unas Nike huarache de esas...demasiado moderno para mí ????;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827166432123305985;1;DEPORTES;"@Guille_Plaza Pero ésto lo dices como algo malo? Del estilo de ""Yo no compro Adidas porque son unos explotadores"" ?";ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827137504247681026;1;DEPORTES;@gxxdboys allstar converse adidas bro;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827182978572886016;1;DEPORTES;@Horupn cuanto te paga Adidas?;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827151390942306305;1;DEPORTES;@jafhgutmor seguro está en eso? En la página de adidas está en 1800 si está en eso, pues solo aumentaron 100 bolas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827180311175892992;1;DEPORTES;@JaviMCENY si me lo hubieses dicho te hubiese dejado la chaqueta Adidas petardo;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827143324574302208;1;DEPORTES;@jekacaballero10 @amerazul @bandaBDPoficial @adidas Denle 2 si cumplió con esta promesa. https://t.co/iWzjA1kDbx;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827172192274284544;1;DEPORTES;@JorgeDelgadoR @MiguuelHerrera @adidas tómala ?? gracias Jorge;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827190157870776321;1;DEPORTES;@juaneetto Hola, desde https://t.co/lSikKxu7yv en la sección de rutas puedes ver las rutas creadas por Nike. saludos;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827120018236248064;1;DEPORTES;@JuanOrlandoH que bueno que la marca Nike se comprometa con el desarrollo de #Honduras;NIKE;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827191630167932928;1;DEPORTES;@JulioCesarUV ya eso es negociaciones entre club y sponsors, Adidas pone lo que el club elija;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827190768515371008;1;DEPORTES;@kie0430_bgirl adidas????;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827104706610737152;1;DEPORTES;@LaAru_Cai JAJAJAJA disculpa me alcanzo la plata para comprarme las adidas,  nike i love you;NIKE;Microblog;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827120013270081538;1;DEPORTES;@lionelruiz5 @Nike no sabes ni grabar??;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827170246536540160;1;DEPORTES;@lionelruiz5 @Nike ?????????? te las compraste papaa?;NIKE;Microblog;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827161430117986305;1;DEPORTES;@LuisaS_18 a mi Nike nunca me ha decepcionado con las de entrenamiento, ojalá esta vez no sea la excepción;NIKE;Microblog;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827124171956187136;1;DEPORTES;@LuisCardenasMx y que espera @adidas @adidasmx para demandar por usar su logo en un acto de rascismo y odio?;ADIDAS;Microblog;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827177246142164992;1;DEPORTES;@maariiannss tengo unas botitas nike azul si te sirve te vendo;NIKE;Microblog;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827158499243204610;1;DEPORTES;@Marcia_Silva81 me acaban de correr tres cuadras...sin Nike;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827190087091908609;1;DEPORTES;@MarianoAjax ahaha si en un fla puede ser, pero adidas es adidas we;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827185704522362881;1;DEPORTES;@MarianoAjax si obvio, y tommy también, pero a mi gusto siempre voy a elegir adidas ejejej;ADIDAS;Microblog;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827185945208320000;1;DEPORTES;@mariomtz13 @MiguuelHerrera @adidas @PUMAmexico las puma están más cariñosas no?;ADIDAS;Microblog;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827167704352116736;1;DEPORTES;@MarxAbruna vivo en eeuu y hay un app de adidas que te deja reservarlas y cuando llegan solo vas y las pagas y ya jaja son súper limitadas.;ADIDAS;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827151756383645699;1;DEPORTES;@MiguelUrban siempre llevas zapatillas de marca jejeje y cambias mas que la Imelda Marcos jejeje asics nike adidas viva el anticapitalismo;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827126573488885762;1;DEPORTES;@MiguelUrban siempre llevas zapatillas de marca jejeje y cambias mas que la Imelda Marcos jejeje asics nike adidas viva el anticapitalismo;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827188407185051649;1;DEPORTES;@MiguuelHerrera @adidas en cuanto anda el jersey Miguel ?;ADIDAS;Microblog;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827192484837089280;1;DEPORTES;@MiguuelHerrera @adidas holaaaaa @PUMAmexico;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827170796669857792;1;DEPORTES;@MiguuelHerrera @adidas Ojalá se cambien a under!;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827161733869350912;1;DEPORTES;@mrous_ @dulzy En la tienda en linea de Adidas está en $1,830 ML. Pensé que MC estaría en alrededor de $1,700. Mujer $1,529.;ADIDAS;Microblog;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827165628008189962;1;DEPORTES;@najmiTN adidas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827131961898631168;1;DEPORTES;@nfarahins adidas;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827130366951559168;1;DEPORTES;@Nike Déan é go díreach - just do it #dúshlán #f140 #uimhir39;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827170158116470784;1;DEPORTES;@Nike Que tal!!! 500€ para gastar en Mercadona GRATIS! https://t.co/Tqc86CZQMW;NIKE;Microblog;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827190031282487296;1;DEPORTES;@Nike_Spain empiezo a entender que la calidad de la zapatilla va en consonancia a la atención al cliente, sin noticias. @Nike;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827155926088024064;1;DEPORTES;@noeselcaso Adidas hace lo mismo. El Deo Spray (?);ADIDAS;Microblog;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827155926088024064;1;DEPORTES;@OrdureBizarre_ patrocinado por nike;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827155198808322050;1;DEPORTES;@Pablo_Iglesias_ siempre llevas zapatillas de marca jejeje y cambias mas q la Imelda Marcos jejeje asics nike adidas viva el anticapitalismo;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827167753953906689;1;DEPORTES;@Pablo_Iglesias_ siempre llevas zapatillas de marca jejeje y cambias mas q la Imelda Marcos jejeje asics nike adidas viva el anticapitalismo;NIKE;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827176369138266112;1;DEPORTES;@PlanetaCAT me gusta mas de Nike. El azul de arriba queda muu bien;NIKE;Microblog;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
827160934955286528;1;DEPORTES;@premier_py chelsea sin cech, a cole, Drogba, lampard, mikel, sin terry próximamente, sin Samsung y Adidas de sponsor, ya no es Chelsea;ADIDAS;Microblog;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
